data,anno,id_pratica,id_cliente,filiale,filiale_brand_prevalente,venditore,venditore_brand_prevalente,categoria_prodotto,data_prima_immatricolazione,anzianita_mesi,km_attuali,canale,giacenza_giorni,giacenza_fascia,over150_flag,fascia_prezzo,sconto_applicato_eur,marca,modello,importo_fattura,finanziamento,tipo_prodotto_fi,istituto_finanziario,durata_mesi,importo_finanziato,tipo_cliente,pacchetto_assicurativo,estensione_garanzia,margine_servizi_eur,margine_ferro_eur,margine_totale_eur
2024-07-02,2024,PR-24-10374,CL-24-110374,Filiale 5,MINI,VEND_Filiale5_05,KIA,USATO,2022-05-24,24,26762,Remarketing,181,>=150,SI,<=60000,1385,KIA,Stonic,32183,NO,,,,0,Privato,NO,NO,132,2156,2288
2025-10-21,2025,PR-25-12585,CL-25-112585,Filiale 2,BMW,VEND_Filiale2_05,BMW,KM0,2025-09-16,1,1214,Remarketing,141,90-150,NO,<=60000,3539,BMW,X1,53467,NO,,,,0,Privato,SI,NO,1342,200,1542
2025-05-21,2025,PR-25-12586,CL-25-112586,Filiale 8,KIA,VEND_Filiale8_03,KIA,USATO,2020-07-01,58,56275,Remarketing,88,1-90,NO,<=60000,925,KIA,Ceed,40667,NO,,,,0,Azienda,NO,NO,0,1895,1895
2024-11-21,2024,PR-24-10375,CL-24-110375,Filiale 8,KIA,VEND_Filiale8_01,KIA,NUOVO,2024-11-15,0,74,Showroom,61,1-90,NO,<=60000,466,KIA,Sportage,40137,SI,FINANZIAMENTO,FIN_AUTO_ONE,60.0,28611,Privato,SI,SI,2204,2390,4594
2025-10-15,2025,PR-25-12587,CL-25-112587,Filiale 4,Mercedes,VEND_Filiale4_04,Mercedes,NUOVO,2025-09-24,0,164,Lead,51,1-90,NO,<=60000,703,Mercedes,Classe B,46301,SI,LEASING,FIN_LEASE_GROUP,60.0,33377,Privato,SI,SI,1692,1382,3074
2025-06-11,2025,PR-25-12588,CL-25-112588,Filiale 4,Mercedes,VEND_Filiale4_03,Mercedes,USATO,2024-04-05,14,10000,Showroom,34,1-90,NO,>60000,2103,Mercedes,Classe C,90015,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,48.0,63937,Azienda,SI,SI,2659,4574,7233
2024-04-13,2024,PR-24-10376,CL-24-110376,Filiale 2,BMW,VEND_Filiale2_01,BMW,KM0,2024-01-31,2,1542,Web,77,1-90,NO,<=60000,328,Hyundai,i30,31473,NO,,,,0,Privato,NO,NO,38,899,937
2025-07-07,2025,PR-25-12589,CL-25-112589,Filiale 4,Mercedes,VEND_Filiale4_04,Mercedes,NUOVO,2025-05-28,1,110,Showroom,55,1-90,NO,>60000,232,Mercedes,GLE,90064,NO,,,,0,Azienda,SI,SI,2566,4806,7372
2024-01-03,2024,PR-24-10377,CL-24-110377,Filiale 9,Hyundai,VEND_Filiale9_01,Hyundai,KM0,2023-10-23,2,1810,Showroom,44,1-90,NO,<=60000,882,Hyundai,Santa Fe,46624,SI,LEASING,FIN_LEASE_GROUP,48.0,31435,Privato,NO,SI,1731,1738,3469
2024-02-07,2024,PR-24-10378,CL-24-110378,Filiale 1,BMW,VEND_Filiale1_01,BMW,NUOVO,2023-12-15,1,2,Showroom,49,1-90,NO,<=60000,178,BMW,Serie 2,43489,NO,,,,0,Privato,NO,NO,4,3123,3127
2025-12-25,2025,PR-25-12590,CL-25-112590,Filiale 1,BMW,VEND_Filiale1_02,BMW,KM0,2025-11-11,1,618,Remarketing,34,1-90,NO,>60000,1198,BMW,Serie 2,82517,NO,,,,0,Privato,SI,NO,1369,1839,3208
2024-05-30,2024,PR-24-10379,CL-24-110379,Filiale 7,KIA,VEND_Filiale7_01,KIA,NUOVO,2024-04-30,1,138,Showroom,13,1-90,NO,<=60000,81,KIA,Stonic,54544,NO,,,,0,Privato,NO,NO,117,3927,4044
2025-06-19,2025,PR-25-12591,CL-25-112591,Filiale 2,BMW,VEND_Filiale2_07,Hyundai,NUOVO,2025-05-04,1,179,Lead,65,1-90,NO,<=60000,81,Hyundai,Santa Fe,56902,NO,,,,0,Azienda,NO,NO,131,3665,3796
2025-02-21,2025,PR-25-12592,CL-25-112592,Filiale 4,Mercedes,VEND_Filiale4_02,Mercedes,NUOVO,2025-01-28,0,187,Web,9,1-90,NO,>60000,1138,Mercedes,Classe A,93552,SI,LEASING,FIN_LEASE_GROUP,48.0,55337,Azienda,SI,SI,2147,6290,8437
2024-03-17,2024,PR-24-10380,CL-24-110380,Filiale 2,BMW,VEND_Filiale2_05,BMW,NUOVO,2024-02-14,1,186,Showroom,16,1-90,NO,>60000,676,BMW,X5,77201,NO,,,,0,Privato,NO,SI,852,3206,4058
2025-04-16,2025,PR-25-12593,CL-25-112593,Filiale 7,KIA,VEND_Filiale7_03,KIA,NUOVO,2025-04-03,0,19,Lead,24,1-90,NO,<=60000,541,KIA,Sportage,57621,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,36.0,46170,Privato,SI,SI,2862,3011,5873
2024-10-23,2024,PR-24-10381,CL-24-110381,Filiale 2,BMW,VEND_Filiale2_04,BMW,NUOVO,2024-09-22,1,187,Showroom,18,1-90,NO,>60000,1099,BMW,X3,72063,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,48.0,49887,Privato,SI,NO,1823,3786,5609
2025-11-01,2025,PR-25-12594,CL-25-112594,Filiale 6,MINI,VEND_Filiale6_01,MINI,NUOVO,2025-09-09,1,33,Showroom,3,1-90,NO,<=60000,320,MINI,Cooper SE,56334,NO,,,,0,Privato,SI,NO,1024,2311,3335
2025-03-10,2025,PR-25-12595,CL-25-112595,Filiale 1,BMW,VEND_Filiale1_01,BMW,USATO,2021-09-05,41,35213,Web,73,1-90,NO,>60000,2544,BMW,X1,80912,NO,,,,0,Privato,NO,NO,0,4522,4522
2024-09-06,2024,PR-24-10382,CL-24-110382,Filiale 1,BMW,VEND_Filiale1_02,BMW,NUOVO,2024-08-18,0,49,Showroom,45,1-90,NO,<=60000,40,BMW,Serie 2,31817,SI,FINANZIAMENTO,FIN_AUTO_ONE,48.0,18646,Privato,SI,NO,1174,2153,3327
2024-08-06,2024,PR-24-10383,CL-24-110383,Filiale 4,Mercedes,VEND_Filiale4_03,Mercedes,KM0,2024-06-03,2,1437,Showroom,153,>=150,SI,<=60000,1438,Mercedes,Classe A,30766,NO,,,,0,Privato,SI,SI,1969,200,2169
2024-10-21,2024,PR-24-10384,CL-24-110384,Filiale 2,BMW,VEND_Filiale2_03,BMW,NUOVO,2024-09-01,1,74,Web,24,1-90,NO,>60000,157,BMW,Serie 3,84372,SI,MAXIRATA,FIN_AUTO_ONE,48.0,67331,Privato,NO,NO,577,5357,5934
2025-04-06,2025,PR-25-12596,CL-25-112596,Filiale 4,Mercedes,VEND_Filiale4_05,MINI,NUOVO,2025-02-17,1,8,Showroom,10,1-90,NO,<=60000,679,Mercedes,GLE,58582,SI,LEASING,FIN_LEASE_GROUP,48.0,39748,Privato,SI,SI,2039,3504,5543
2024-02-25,2024,PR-24-10385,CL-24-110385,Filiale 2,BMW,VEND_Filiale2_01,BMW,NUOVO,2024-01-23,1,167,B2B,1,1-90,NO,<=60000,670,BMW,Serie 1,48543,NO,,,,0,Privato,SI,NO,1215,2518,3733
2024-05-30,2024,PR-24-10386,CL-24-110386,Filiale 4,Mercedes,VEND_Filiale4_06,Hyundai,NUOVO,2024-05-25,0,158,Lead,23,1-90,NO,>60000,1162,Mercedes,Classe B,103186,NO,,,,0,Privato,SI,NO,781,4373,5154
2024-06-04,2024,PR-24-10387,CL-24-110387,Filiale 10,Hyundai,VEND_Filiale10_01,Hyundai,KM0,2024-04-26,1,2154,Showroom,61,1-90,NO,<=60000,495,BMW,Serie 2,53547,NO,,,,0,Privato,NO,NO,34,1457,1491
2025-03-15,2025,PR-25-12597,CL-25-112597,Filiale 7,KIA,VEND_Filiale7_03,KIA,USATO,2022-06-12,33,35124,Showroom,21,1-90,NO,<=60000,501,KIA,Sportage,56125,SI,FINANZIAMENTO,FIN_AUTO_ONE,48.0,47731,Privato,SI,SI,2416,3744,6160
2025-06-13,2025,PR-25-12598,CL-25-112598,Filiale 1,BMW,VEND_Filiale1_02,BMW,NUOVO,2025-04-14,1,46,Web,44,1-90,NO,<=60000,376,BMW,Serie 3,30941,SI,MAXIRATA,FIN_AUTO_ONE,36.0,21950,Privato,SI,NO,1692,1434,3126
2025-04-19,2025,PR-25-12599,CL-25-112599,Filiale 3,Mercedes,VEND_Filiale3_04,Mercedes,KM0,2025-03-15,1,563,Showroom,12,1-90,NO,>60000,337,BMW,Serie 3,85431,SI,LEASING,FIN_LEASE_GROUP,48.0,75139,Azienda,NO,NO,534,2524,3058
2024-12-01,2024,PR-24-10388,CL-24-110388,Filiale 2,BMW,VEND_Filiale2_02,BMW,NUOVO,2024-10-31,1,30,Lead,24,1-90,NO,<=60000,135,BMW,X3,54021,SI,RENTING,FIN_MOBILITY,48.0,36691,Privato,SI,SI,2218,3782,6000
2025-12-03,2025,PR-25-12600,CL-25-112600,Filiale 2,BMW,VEND_Filiale2_03,BMW,NUOVO,2025-10-27,1,103,B2B,16,1-90,NO,>60000,1040,BMW,X1,74595,NO,,,,0,Azienda,SI,NO,969,4684,5653
2025-12-06,2025,PR-25-12601,CL-25-112601,Filiale 7,KIA,VEND_Filiale7_04,Hyundai,USATO,2022-05-21,42,45258,Lead,46,1-90,NO,<=60000,620,Hyundai,i20,45894,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,36.0,32326,Azienda,SI,SI,3216,2992,6208
2025-01-19,2025,PR-25-12602,CL-25-112602,Filiale 3,Mercedes,VEND_Filiale3_05,BMW,NUOVO,2025-01-06,0,110,Web,37,1-90,NO,<=60000,507,BMW,X3,30729,SI,FINANZIAMENTO,FIN_AUTO_ONE,36.0,25355,Privato,SI,NO,1764,1256,3020
2024-04-08,2024,PR-24-10389,CL-24-110389,Filiale 1,BMW,VEND_Filiale1_02,BMW,NUOVO,2024-03-26,0,150,Lead,21,1-90,NO,<=60000,342,BMW,X5,54432,SI,LEASING,FIN_LEASE_GROUP,48.0,43445,Azienda,NO,SI,1287,2607,3894
2025-09-21,2025,PR-25-12603,CL-25-112603,Filiale 3,Mercedes,VEND_Filiale3_06,MINI,NUOVO,2025-08-25,0,32,Web,65,1-90,NO,>60000,424,Mercedes,GLC,85293,SI,RENTING,FIN_MOBILITY,36.0,70266,Azienda,NO,SI,1384,3701,5085
2025-12-10,2025,PR-25-12604,CL-25-112604,Filiale 8,KIA,VEND_Filiale8_03,KIA,NUOVO,2025-10-25,1,110,Remarketing,81,1-90,NO,>60000,125,Mercedes,GLE,111532,SI,FINANZIAMENTO,FIN_AUTO_ONE,60.0,63083,Privato,SI,NO,2047,5151,7198
2024-09-17,2024,PR-24-10390,CL-24-110390,Filiale 2,BMW,VEND_Filiale2_05,BMW,NUOVO,2024-09-15,0,4,Showroom,115,90-150,NO,<=60000,736,BMW,X5,45631,NO,,,,0,Azienda,NO,NO,121,1899,2020
2024-05-28,2024,PR-24-10391,CL-24-110391,Filiale 1,BMW,VEND_Filiale1_03,BMW,NUOVO,2024-04-09,1,7,Showroom,17,1-90,NO,>60000,756,BMW,Serie 1,87912,SI,MAXIRATA,FIN_AUTO_ONE,48.0,49565,Privato,SI,SI,1982,6009,7991
2025-10-01,2025,PR-25-12605,CL-25-112605,Filiale 9,Hyundai,VEND_Filiale9_01,Hyundai,USATO,2018-03-29,90,96457,Lead,202,>=150,SI,<=60000,3911,Hyundai,Kona,54552,NO,,,,0,Privato,NO,SI,836,200,1036
2025-06-24,2025,PR-25-12606,CL-25-112606,Filiale 5,MINI,VEND_Filiale5_03,MINI,NUOVO,2025-06-02,0,158,B2B,61,1-90,NO,<=60000,578,MINI,Countryman,47696,SI,MAXIRATA,FIN_AUTO_ONE,48.0,41302,Privato,SI,NO,1882,1701,3583
2025-03-27,2025,PR-25-12607,CL-25-112607,Filiale 9,Hyundai,VEND_Filiale9_02,Hyundai,USATO,2023-07-22,19,35782,Showroom,22,1-90,NO,<=60000,364,Hyundai,Tucson,51214,NO,,,,0,Privato,NO,SI,1007,5540,6547
2024-07-18,2024,PR-24-10392,CL-24-110392,Filiale 6,MINI,VEND_Filiale6_02,MINI,USATO,2009-07-06,180,190000,Showroom,44,1-90,NO,<=60000,1367,KIA,Sorento,42418,SI,FINANZIAMENTO,FIN_AUTO_ONE,60.0,26514,Privato,SI,NO,1573,1062,2635
2025-11-30,2025,PR-25-12608,CL-25-112608,Filiale 4,Mercedes,VEND_Filiale4_06,Hyundai,NUOVO,2025-10-06,1,119,Showroom,15,1-90,NO,>60000,27,Mercedes,Classe A,110650,SI,LEASING,FIN_LEASE_GROUP,36.0,72519,Azienda,SI,NO,1897,8430,10327
2025-02-19,2025,PR-25-12609,CL-25-112609,Filiale 4,Mercedes,VEND_Filiale4_05,MINI,USATO,2018-05-19,80,111775,B2B,145,90-150,NO,<=60000,2549,MINI,Cooper SE,53200,SI,LEASING,FIN_LEASE_GROUP,60.0,30622,Privato,SI,SI,2343,3007,5350
2025-08-27,2025,PR-25-12610,CL-25-112610,Filiale 9,Hyundai,VEND_Filiale9_02,Hyundai,USATO,2024-01-31,18,25519,Showroom,84,1-90,NO,<=60000,1267,Hyundai,i30,51879,NO,,,,0,Azienda,NO,SI,1238,2532,3770
2025-05-07,2025,PR-25-12611,CL-25-112611,Filiale 3,Mercedes,VEND_Filiale3_04,Mercedes,NUOVO,2025-05-05,0,152,Showroom,4,1-90,NO,<=60000,457,Mercedes,GLC,45832,SI,LEASING,FIN_LEASE_GROUP,60.0,25456,Azienda,SI,NO,1552,1441,2993
2025-12-08,2025,PR-25-12612,CL-25-112612,Filiale 2,BMW,VEND_Filiale2_01,BMW,NUOVO,2025-12-02,0,85,Showroom,22,1-90,NO,<=60000,546,MINI,Countryman,44079,NO,,,,0,Privato,NO,NO,59,1535,1594
2024-03-07,2024,PR-24-10393,CL-24-110393,Filiale 9,Hyundai,VEND_Filiale9_01,Hyundai,USATO,2017-05-05,81,104916,Showroom,74,1-90,NO,<=60000,195,Hyundai,Santa Fe,18940,SI,FINANZIAMENTO,FIN_AUTO_ONE,48.0,15969,Privato,NO,NO,585,1703,2288
2024-02-05,2024,PR-24-10394,CL-24-110394,Filiale 2,BMW,VEND_Filiale2_05,BMW,USATO,2020-01-01,48,52021,Showroom,163,>=150,SI,<=60000,3079,BMW,Serie 2,42812,NO,,,,0,Privato,NO,NO,0,1007,1007
2025-06-16,2025,PR-25-12613,CL-25-112613,Filiale 1,BMW,VEND_Filiale1_04,BMW,NUOVO,2025-05-15,1,48,Showroom,47,1-90,NO,<=60000,236,BMW,X5,39274,NO,,,,0,Privato,SI,SI,2270,1878,4148
2025-09-05,2025,PR-25-12614,CL-25-112614,Filiale 5,MINI,VEND_Filiale5_02,MINI,NUOVO,2025-08-27,0,62,Showroom,44,1-90,NO,<=60000,490,Hyundai,Tucson,31783,SI,FINANZIAMENTO,FIN_AUTO_ONE,48.0,23981,Privato,NO,NO,855,1841,2696
2024-10-04,2024,PR-24-10395,CL-24-110395,Filiale 5,MINI,VEND_Filiale5_03,MINI,NUOVO,2024-08-18,1,101,Showroom,14,1-90,NO,<=60000,574,MINI,Cooper SE,36773,SI,LEASING,FIN_LEASE_GROUP,48.0,30093,Privato,SI,NO,1162,1763,2925
2025-09-02,2025,PR-25-12615,CL-25-112615,Filiale 8,KIA,VEND_Filiale8_02,KIA,USATO,2023-12-12,20,24615,Web,70,1-90,NO,<=60000,676,KIA,Stonic,49959,SI,FINANZIAMENTO,FIN_AUTO_ONE,72.0,41251,Privato,SI,SI,3364,4088,7452
2025-12-11,2025,PR-25-12616,CL-25-112616,Filiale 9,Hyundai,VEND_Filiale9_01,Hyundai,USATO,2024-01-20,22,47135,Showroom,10,1-90,NO,<=60000,1152,Hyundai,i30,49185,NO,,,,0,Azienda,SI,NO,1221,2139,3360
2024-02-20,2024,PR-24-10396,CL-24-110396,Filiale 2,BMW,VEND_Filiale2_03,BMW,NUOVO,2024-02-04,0,135,B2B,10,1-90,NO,<=60000,459,BMW,X1,54676,SI,FINANZIAMENTO,FIN_AUTO_ONE,24.0,42808,Azienda,SI,NO,1749,1789,3538
2024-11-16,2024,PR-24-10397,CL-24-110397,Filiale 1,BMW,VEND_Filiale1_05,BMW,NUOVO,2024-10-31,0,106,Showroom,12,1-90,NO,>60000,708,BMW,Serie 1,61446,SI,MAXIRATA,FIN_AUTO_ONE,36.0,49106,Privato,NO,SI,1886,3319,5205
2025-01-02,2025,PR-25-12617,CL-25-112617,Filiale 4,Mercedes,VEND_Filiale4_04,Mercedes,NUOVO,2024-11-22,1,69,Web,16,1-90,NO,>60000,1489,BMW,X5,67644,NO,,,,0,Privato,SI,NO,1001,1863,2864
2024-05-30,2024,PR-24-10398,CL-24-110398,Filiale 3,Mercedes,VEND_Filiale3_05,BMW,NUOVO,2024-05-18,0,4,Showroom,22,1-90,NO,>60000,1349,Mercedes,Classe A,93407,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,72.0,75107,Privato,SI,SI,2573,3337,5910
2025-04-16,2025,PR-25-12618,CL-25-112618,Filiale 5,MINI,VEND_Filiale5_03,MINI,NUOVO,2025-04-04,0,135,Showroom,52,1-90,NO,<=60000,797,MINI,Countryman,50987,NO,,,,0,Privato,NO,NO,11,1747,1758
2025-09-02,2025,PR-25-12619,CL-25-112619,Filiale 7,KIA,VEND_Filiale7_01,KIA,USATO,2022-04-30,39,27702,Web,89,1-90,NO,<=60000,919,KIA,Sportage,34242,SI,FINANZIAMENTO,FIN_AUTO_ONE,48.0,27604,Privato,SI,NO,1655,2829,4484
2024-01-09,2024,PR-24-10399,CL-24-110399,Filiale 2,BMW,VEND_Filiale2_04,BMW,NUOVO,2023-12-27,0,13,Web,12,1-90,NO,>60000,140,BMW,X3,71579,SI,LEASING,FIN_LEASE_GROUP,60.0,53712,Privato,NO,NO,771,4647,5418
2025-04-14,2025,PR-25-12620,CL-25-112620,Filiale 10,Hyundai,VEND_Filiale10_01,Hyundai,NUOVO,2025-04-11,0,160,Lead,23,1-90,NO,<=60000,35,Hyundai,i30,45545,NO,,,,0,Azienda,SI,NO,920,3681,4601
2025-01-07,2025,PR-25-12621,CL-25-112621,Filiale 2,BMW,VEND_Filiale2_02,BMW,USATO,2024-01-07,11,18072,Remarketing,36,1-90,NO,<=60000,976,BMW,X1,47749,NO,,,,0,Azienda,NO,NO,0,2560,2560
2024-06-16,2024,PR-24-10400,CL-24-110400,Filiale 2,BMW,VEND_Filiale2_01,BMW,KM0,2024-02-28,3,1429,Web,68,1-90,NO,>60000,2007,BMW,X3,71450,SI,LEASING,FIN_LEASE_GROUP,48.0,54095,Privato,SI,NO,1814,2362,4176
2025-02-15,2025,PR-25-12622,CL-25-112622,Filiale 2,BMW,VEND_Filiale2_04,BMW,KM0,2025-01-08,1,1801,Showroom,11,1-90,NO,<=60000,1657,BMW,X5,48852,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,72.0,33335,Azienda,SI,SI,2177,230,2407
2025-02-08,2025,PR-25-12623,CL-25-112623,Filiale 8,KIA,VEND_Filiale8_02,KIA,NUOVO,2025-02-07,0,196,B2B,2,1-90,NO,>60000,410,KIA,Sportage,64484,SI,LEASING,FIN_LEASE_GROUP,36.0,38151,Azienda,SI,SI,3338,4896,8234
2024-06-15,2024,PR-24-10401,CL-24-110401,Filiale 9,Hyundai,VEND_Filiale9_02,Hyundai,USATO,2016-02-23,99,100618,Web,125,90-150,NO,<=60000,1367,Hyundai,i30,18372,SI,FINANZIAMENTO,FIN_AUTO_ONE,60.0,15117,Privato,SI,SI,2469,685,3154
2025-11-19,2025,PR-25-12624,CL-25-112624,Filiale 10,Hyundai,VEND_Filiale10_02,MINI,USATO,2024-01-31,21,25390,Web,16,1-90,NO,<=60000,134,Hyundai,Kona,24530,NO,,,,0,Privato,NO,SI,1252,2277,3529
2025-01-07,2025,PR-25-12625,CL-25-112625,Filiale 10,Hyundai,VEND_Filiale10_02,MINI,KM0,2024-09-26,3,1756,Showroom,45,1-90,NO,<=60000,633,MINI,Cooper SE,24853,NO,,,,0,Privato,NO,NO,83,341,424
2025-12-27,2025,PR-25-12626,CL-25-112626,Filiale 9,Hyundai,VEND_Filiale9_02,Hyundai,USATO,2024-11-30,12,16833,Showroom,87,1-90,NO,<=60000,340,Hyundai,Tucson,29343,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,48.0,18446,Azienda,NO,SI,2009,1783,3792
2024-10-04,2024,PR-24-10402,CL-24-110402,Filiale 7,KIA,VEND_Filiale7_02,KIA,NUOVO,2024-08-08,1,23,Web,13,1-90,NO,<=60000,233,MINI,Clubman,24351,SI,LEASING,FIN_LEASE_GROUP,48.0,21433,Azienda,SI,NO,1664,1186,2850
2025-03-21,2025,PR-25-12627,CL-25-112627,Filiale 8,KIA,VEND_Filiale8_03,KIA,NUOVO,2025-03-16,0,7,Showroom,50,1-90,NO,<=60000,330,KIA,Stonic,40352,SI,FINANZIAMENTO,FIN_AUTO_ONE,36.0,27069,Privato,SI,SI,1831,2175,4006
2025-04-27,2025,PR-25-12628,CL-25-112628,Filiale 3,Mercedes,VEND_Filiale3_05,BMW,NUOVO,2025-04-09,0,161,Showroom,12,1-90,NO,<=60000,342,BMW,X3,30013,SI,LEASING,FIN_LEASE_GROUP,60.0,17319,Azienda,NO,SI,1613,1925,3538
2025-06-28,2025,PR-25-12629,CL-25-112629,Filiale 4,Mercedes,VEND_Filiale4_03,Mercedes,NUOVO,2025-06-19,0,53,Showroom,21,1-90,NO,<=60000,146,Mercedes,GLA,31406,NO,,,,0,Privato,NO,SI,549,1658,2207
2025-05-23,2025,PR-25-12630,CL-25-112630,Filiale 3,Mercedes,VEND_Filiale3_01,Mercedes,NUOVO,2025-05-09,0,21,Lead,6,1-90,NO,>60000,869,Mercedes,Classe C,72882,NO,,,,0,Azienda,SI,NO,708,4279,4987
2024-06-15,2024,PR-24-10403,CL-24-110403,Filiale 3,Mercedes,VEND_Filiale3_01,Mercedes,NUOVO,2024-05-21,0,36,Showroom,5,1-90,NO,>60000,710,Mercedes,Classe C,75907,NO,,,,0,Privato,NO,SI,437,2580,3017
2024-01-09,2024,PR-24-10404,CL-24-110404,Filiale 4,Mercedes,VEND_Filiale4_02,Mercedes,USATO,2018-12-02,60,79553,Lead,80,1-90,NO,<=60000,1220,KIA,Stonic,47374,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,36.0,29728,Privato,SI,SI,3633,3642,7275
2025-11-22,2025,PR-25-12631,CL-25-112631,Filiale 5,MINI,VEND_Filiale5_03,MINI,USATO,2023-02-03,33,23756,Showroom,142,90-150,NO,<=60000,725,MINI,Clubman,20179,NO,,,,0,Privato,NO,SI,1104,520,1624
2025-08-05,2025,PR-25-12632,CL-25-112632,Filiale 9,Hyundai,VEND_Filiale9_02,Hyundai,NUOVO,2025-08-01,0,133,B2B,35,1-90,NO,<=60000,713,MINI,Cooper S,43837,SI,LEASING,FIN_LEASE_GROUP,48.0,27528,Azienda,SI,SI,1854,900,2754
2025-06-04,2025,PR-25-12633,CL-25-112633,Filiale 4,Mercedes,VEND_Filiale4_04,Mercedes,NUOVO,2025-05-26,0,6,Showroom,37,1-90,NO,>60000,1225,Mercedes,GLC,95821,NO,,,,0,Azienda,SI,NO,1261,4798,6059
2025-10-25,2025,PR-25-12634,CL-25-112634,Filiale 6,MINI,VEND_Filiale6_02,MINI,NUOVO,2025-10-17,0,34,Showroom,46,1-90,NO,<=60000,979,MINI,Countryman,59662,SI,RENTING,FIN_MOBILITY,60.0,50719,Privato,SI,SI,2380,2715,5095
2025-01-31,2025,PR-25-12635,CL-25-112635,Filiale 8,KIA,VEND_Filiale8_01,KIA,KM0,2024-12-16,1,970,Showroom,22,1-90,NO,<=60000,485,KIA,Stonic,32334,SI,LEASING,FIN_LEASE_GROUP,48.0,25452,Azienda,NO,SI,1427,915,2342
2024-11-07,2024,PR-24-10405,CL-24-110405,Filiale 1,BMW,VEND_Filiale1_01,BMW,NUOVO,2024-10-22,0,12,Web,44,1-90,NO,<=60000,576,BMW,X5,36343,SI,FINANZIAMENTO,FIN_AUTO_ONE,60.0,28021,Privato,NO,NO,875,1373,2248
2025-10-03,2025,PR-25-12636,CL-25-112636,Filiale 2,BMW,VEND_Filiale2_03,BMW,NUOVO,2025-09-25,0,60,Web,60,1-90,NO,<=60000,954,KIA,Stonic,54896,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,60.0,36382,Privato,SI,NO,2246,1688,3934
2024-04-11,2024,PR-24-10406,CL-24-110406,Filiale 6,MINI,VEND_Filiale6_05,Hyundai,USATO,2021-10-15,29,55818,Showroom,39,1-90,NO,<=60000,620,MINI,Countryman,39108,SI,FINANZIAMENTO,FIN_AUTO_ONE,60.0,28561,Privato,SI,SI,2895,3008,5903
2024-06-14,2024,PR-24-10407,CL-24-110407,Filiale 4,Mercedes,VEND_Filiale4_02,Mercedes,NUOVO,2024-06-11,0,175,Web,31,1-90,NO,<=60000,173,Mercedes,GLA,50850,NO,,,,0,Privato,NO,SI,581,3648,4229
2025-03-20,2025,PR-25-12637,CL-25-112637,Filiale 4,Mercedes,VEND_Filiale4_01,Mercedes,NUOVO,2025-03-12,0,104,Showroom,3,1-90,NO,>60000,1313,Mercedes,Classe C,93996,SI,RENTING,FIN_MOBILITY,36.0,58082,Azienda,SI,SI,1974,3937,5911
2024-11-18,2024,PR-24-10408,CL-24-110408,Filiale 2,BMW,VEND_Filiale2_02,BMW,USATO,2021-08-01,39,47332,Showroom,114,90-150,NO,<=60000,2759,BMW,Serie 2,47884,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,36.0,29234,Privato,SI,NO,1664,2144,3808
2024-03-28,2024,PR-24-10409,CL-24-110409,Filiale 1,BMW,VEND_Filiale1_04,BMW,KM0,2023-12-08,3,2407,Showroom,66,1-90,NO,<=60000,727,MINI,Cooper,53144,SI,MAXIRATA,FIN_AUTO_ONE,48.0,44807,Privato,SI,SI,2128,2166,4294
2024-02-18,2024,PR-24-10410,CL-24-110410,Filiale 4,Mercedes,VEND_Filiale4_05,MINI,USATO,2016-02-19,95,111192,Lead,36,1-90,NO,<=60000,93,MINI,Cooper,23483,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,48.0,19116,Privato,SI,NO,1606,1898,3504
2024-05-02,2024,PR-24-10411,CL-24-110411,Filiale 2,BMW,VEND_Filiale2_01,BMW,NUOVO,2024-04-03,0,168,Showroom,34,1-90,NO,>60000,1319,BMW,Serie 2,88131,NO,,,,0,Privato,NO,NO,0,4703,4703
2025-08-07,2025,PR-25-12638,CL-25-112638,Filiale 5,MINI,VEND_Filiale5_01,MINI,USATO,2023-08-02,23,42905,Showroom,67,1-90,NO,<=60000,552,KIA,Ceed,37698,SI,FINANZIAMENTO,FIN_AUTO_ONE,60.0,26393,Privato,SI,SI,2388,1640,4028
2025-09-05,2025,PR-25-12639,CL-25-112639,Filiale 8,KIA,VEND_Filiale8_01,KIA,USATO,2011-11-29,165,174818,Lead,10,1-90,NO,<=60000,255,KIA,Niro,25433,NO,,,,0,Azienda,SI,NO,691,2457,3148
2025-04-16,2025,PR-25-12640,CL-25-112640,Filiale 2,BMW,VEND_Filiale2_02,BMW,NUOVO,2025-02-28,1,105,Lead,31,1-90,NO,>60000,124,BMW,X1,102738,SI,FINANZIAMENTO,FIN_RETAIL_CREDIT,48.0,70052,Privato,SI,NO,1955,7843,9798
2024-03-26,2024,PR-24-10412,CL-24-110412,Filiale 3,Mercedes,VEND_Filiale3_02,Mercedes,USATO,2019-06-04,57,66589,Lead,31,1-90,NO,<=60000,816,KIA,Sportage,23408,NO,,,,0,Privato,NO,NO,0,1164,1164
